code,pe,pe_tushare,pb,pb_tushare,bvps,bvps21,price,net_profits,totalAssets,Goodwill,Intangible_assets,accounts_receivable,debt,totals,date,there_price,now_price,max90,min90
603737,77.44716478,57.24,7.9665828329999995,6.55,8.583353922,7.272249803999999,68.38,9005.83,1971308500.0,1264800,151452300,441559400.0,944354100.0,102000000.0,2017/9/30,48.794,52.98,59.294,48.183
2792,48.91525769,37.11,3.23489187,3.16,8.408318142,7.26837792,27.2,12567.04,3015993800.0,68472200,90309500,630514300.0,1025404400.0,226000000.0,2017/9/30,27.253,24.51,30.286,24.039
603345,28.75626629,28.75,3.6260668689999997,3.44,7.43229537,7.268057592999999,26.95,20243.24,3250964800.0,1059600,88092400,114719200.0,1557496600.0,216000000.0,2017/12/31,23.893,35.0,39.12,23.893
2871,51.26027686,38.09,4.423766188,4.01,7.432580882000001,7.251422794,32.88,4361.74,630252400.0,0,29374900,41062500.0,95462000.0,68000000.0,2017/9/30,17.868,20.46,30.47,17.716
603226,40.62937325,30.23,3.830199555,3.38,7.234610000000001,7.226344667,27.71,6138.17,969225400.0,0,56816300,2479600.0,261294200.0,90000000.0,2017/9/30,19.008,18.719,22.062,17.701
600475,19.94417497,16.29,1.4565308240000001,1.5,8.396664043,7.22320263,12.23,34278.53,10244202700.0,22972700,180385500,2109974100.0,5370082000.0,559000000.0,2017/9/30,12.528,10.57,13.339,10.017
600668,16.53437638,13.22,2.0131700169999998,2.01,7.50060843,7.214873721,15.1,31415.76,4232582300.0,16298600,157438000,273313800.0,1494935000.0,344000000.0,2017/9/30,14.374,12.094,15.375,11.747
600195,31.8815361,25.87,2.781182958,2.59,7.752096977000001,7.210153186,21.56,29078.9,6296919800.0,0,445773100,776786100.0,2517745000.0,430000000.0,2017/9/30,14.34,13.652,16.656,13.189
603367,57.30166758,40.08,3.434762987,3.06,7.456118543,7.207752649,25.61,20246.06,4693260700.0,0,183519900,375032500.0,1132119100.0,453000000.0,2017/9/30,18.556,23.37,31.642,18.456
543,109.2612794,64.4,0.653492729,0.84,7.406356313,7.189969441000001,4.84,7929.25,26547647300.0,15574000,526788900,1239195000.0,12763480600.0,1790000000.0,2017/12/31,4.56,4.41,5.349,4.35
2048,11.58500219,12.08,1.623395787,1.48,10.04068147,7.182298546,16.3,88077.67,13735408300.0,1035620300,408279500,2512424700.0,7041662200.0,626000000.0,2017/9/30,20.025,12.175,20.331,11.108
600642,14.68620517,13.29,0.7909159440000001,1.02,7.282695518,7.1719859029999995,5.76,178531.62,54568548200.0,0,59151900,1679833900.0,21358566300.0,4552000000.0,2017/9/30,5.82,5.02,5.88,4.95
300689,66.9073135,50.9,5.345276287,5.18,7.5318838239999994,7.169334265,40.26,4091.75,595028300.0,0,14094900,82177900.0,68765300.0,68000000.0,2017/9/30,34.469,44.27,48.4,34.459
2592,0.0,46.02,0.0,3.0,7.236590106,7.160978657,0.0,10293.56,2494139800.0,0,56409500,71326800.0,389775300.0,283000000.0,2017/9/30,19.721,13.42,19.721,12.12
600089,14.25635331,13.11,1.078432935,1.18,8.169260888,7.1473346620000004,8.81,229575.89,84956265300.0,0,3266825500,12654853100.0,51340635600.0,3715000000.0,2017/9/30,8.834,6.72,8.931,6.439
600641,6.125757097999999,4.54,1.697452855,1.68,7.146001117000001,7.145956675,12.13,159601.17,8196523200.0,0,846300,119400.0,2436000000.0,806000000.0,2017/9/30,11.476,12.18,12.484,11.143
2101,22.24544438,18.89,1.4608328030000002,1.4,11.71934254,7.140601014,17.12,27320.65,7797296100.0,1165514000,364819400,1533130800.0,3272110100.0,355000000.0,2017/9/30,12.373,8.48,12.807,8.42
2817,61.16368651,44.79,3.610654399,3.44,7.369855172,7.137655862000001,26.61,3785.04,734444600.0,0,16356200,67337800.0,76911000.0,87000000.0,2017/9/30,27.896,22.29,30.357,21.28
300561,75.11385515,56.28,5.246511452,4.85,7.4449470589999995,7.124519529,39.06,4420.09,677060800.0,0,11777300,90787800.0,32463000.0,85000000.0,2017/9/30,18.87,23.131,23.325,18.194
2731,54.20855158,38.47,2.045021363,2.04,7.5842728479999995,7.110792582999999,15.51,4320.37,2760756400.0,0,3053700,238318400.0,1612477500.0,151000000.0,2017/9/30,14.525,14.69,16.449,13.847
601566,24.54566296,18.06,2.03243503,1.95,7.173661042999999,7.102481687,14.58,34154.71,5290727300.0,0,121066000,136427100.0,1044806200.0,575000000.0,2017/9/30,14.179,14.75,16.457,13.52
600498,47.79868719,38.89,3.17913783,3.33,8.713054129,7.097294506,27.7,64557.84,27907639400.0,2176100,352652600,5992600400.0,17848644500.0,1114000000.0,2017/9/30,29.15,24.85,30.03,22.52
877,39.83042479,41.25,1.469351769,1.49,7.275317063999999,7.0929866829999995,10.69,28153.88,18466395600.0,21902600,634700100,564539900.0,10199887900.0,1049000000.0,2017/12/31,10.73,6.75,11.622,6.56
600523,21.79673739,23.56,1.956439916,2.04,8.106561246,7.085164083,15.86,21028.56,3658589100.0,460000,118722400,982412600.0,1197070500.0,289000000.0,2017/12/31,10.09,8.5,12.098,8.18
603768,38.85399174,29.35,2.2961330280000003,2.15,7.364555882,7.080302941,16.91,8878.47,2357186800.0,0,116388400,193292000.0,738429000.0,204000000.0,2017/9/30,15.444,14.2,17.489,13.64
686,27.53951179,21.06,1.099314031,1.14,7.1317201279999995,7.077709201,7.84,66615.56,67981081800.0,75920800,189883700,168215900.0,51102973000.0,2340000000.0,2017/9/30,7.985,6.41,8.143,6.1
603656,48.03583825,36.08,3.796413171,3.7,7.359578302,7.072371604,27.94,6165.48,905045800.0,0,22311100,101479700.0,102619400.0,106000000.0,2017/9/30,18.672,17.43,23.02,16.12
300176,55.41365904,41.94,18.16173619,14.22,8.000336449,7.0666845789999995,145.3,28056.44,2454377900.0,0,40756800,333002500.0,1557585100.0,107000000.0,2017/9/30,69.348,82.93,84.24,67.343
300685,136.507305,102.36,15.23702254,14.86,7.59991,7.064634625,115.8,6786.45,679733200.0,0,15345400,142740100.0,56395000.0,80000000.0,2017/9/30,54.321,55.76,72.214,52.248
600216,114.5078702,83.74,2.072300854,2.01,7.426527847000001,7.057548623,15.39,12983.16,9464742300.0,12124200,411393600,1147699100.0,1879322800.0,966000000.0,2017/9/30,15.472,12.69,17.509,11.676
2818,23.21386527,17.25,3.7891910560000004,2.75,7.048997955,7.048451614,26.71,50626.64,5114047900.0,0,995824900,801300.0,1016663900.0,440000000.0,2017/9/30,27.378,26.38,28.96,24.785
2899,48.36227162,34.74,3.258384343,2.95,7.497580833,7.043698833,24.43,6061.75,1186248000.0,0,29208100,181552800.0,257330200.0,120000000.0,2017/9/30,22.94,20.59,35.507,19.16
600345,26.0033599,19.0,3.4737877860000004,3.39,7.300388384,7.042559747,25.36,19310.12,1690188100.0,0,33178700,170166900.0,211532500.0,198000000.0,2017/9/30,26.678,27.043,30.387,23.55
603602,137.4749944,102.41,6.404489873999999,6.35,7.72583,7.000039625,49.48,2879.36,952261500.0,0,252900,193544100.0,333942200.0,80000000.0,2017/9/30,32.13,35.548,37.314,31.567
603726,24.33244105,23.99,3.696914146,3.33,7.8552,6.999454737000001,29.04,11337.95,1279643200.0,0,71297000,270986000.0,462102200.0,95000000.0,2017/12/31,18.959,18.69,21.54,17.6
603860,137.19946940000003,102.27,4.657033108,4.29,7.425328358,6.988434776,34.58,1688.68,640095500.0,0,36101900,97572900.0,106496600.0,67000000.0,2017/9/30,30.887,30.9,37.219,29.37
300507,31.97754688,33.98,3.8542194160000003,3.95,7.3114675,6.986975,28.18,10574.92,1048224700.0,0,14580800,129797000.0,156267800.0,120000000.0,2017/12/31,24.1,23.58,34.932,21.39
2029,33.10166063,26.04,1.265075177,1.26,7.11420172,6.985958426,9.0,20554.86,7792431400.0,0,39200200,323173100.0,2374894700.0,756000000.0,2017/9/30,9.167,7.99,9.493,7.86
600051,15.91280377,22.03,1.359278957,1.42,7.1729205789999995,6.974044116,9.75,19055.41,7660005700.0,0,80091200,206168600.0,5349136200.0,311000000.0,2017/9/30,8.591,6.106,8.591,5.93
300732,47.37919382,34.88,8.479404322999999,3.68,9.383913889,6.9736763889999995,79.57,12091.89,1475989100.0,0,61943700,578457000.0,738403600.0,72000000.0,2017/9/30,43.463,40.5,49.357,40.5
603005,100.2585166,74.56,3.926300435,3.69,7.088097425,6.965281416,27.83,6467.67,2054957800.0,0,92503200,95387100.0,310927900.0,233000000.0,2017/9/30,28.735,22.02,33.449,20.81
2320,66.03574887,48.87,3.963514403,3.88,6.976132087000001,6.960734055,27.65,21270.6,3838140800.0,0,29853700,26074000.0,264412000.0,508000000.0,2017/9/30,20.632,18.95,28.914,15.23
2891,38.13382449,43.27,4.355898161,4.6,7.424416000000001,6.9558384,32.34,8480.66,1005092000.0,8214400,27886400,128811200.0,234764000.0,100000000.0,2017/12/31,33.084,36.04,42.11,30.432
600004,27.05366104,19.86,2.1771699890000002,2.2,7.08718202,6.948355665,15.43,118004.99,20171494900.0,0,22525800,957439100.0,5485589500.0,2069000000.0,2017/9/30,16.088,12.873,18.468,12.381
2885,51.35289348,37.86,4.281371216,4.09,7.9880949999999995,6.944042125,34.2,5327.84,1089462200.0,0,18905200,278414100.0,431509400.0,80000000.0,2017/9/30,20.245,28.51,32.41,19.832
600459,36.65228728,39.67,2.40841888,2.43,7.627410727999999,6.933585785,18.37,13081.23,5233018600.0,0,63302600,603627700.0,3178961800.0,261000000.0,2017/12/31,15.109,10.8,15.636,10.41
300195,53.38289685,37.52,1.593652941,1.6,8.697000231,6.902206882000001,13.86,11242.14,4983437500.0,661607600,321708100,385126400.0,895928300.0,433000000.0,2017/9/30,14.37,11.19,14.69,10.78
601098,18.76141998,14.73,1.7912361190000001,1.78,7.190565145,6.895485891,12.88,123298.13,19400326300.0,64637500,641751300,1551082800.0,5844320000.0,1796000000.0,2017/9/30,12.644,12.043,13.597,11.443
2757,50.59292786,37.04,4.854482036,4.37,7.075935135,6.895045405,34.35,7536.33,1055529200.0,0,53070600,66929200.0,217029800.0,111000000.0,2017/9/30,34.365,30.28,35.832,29.23
600267,63.44993354,1098.18,2.075619408,2.22,7.327933023,6.88414766,15.21,23156.62,21636418700.0,40895300,796500200,1292671200.0,13761135200.0,966000000.0,2017/12/31,13.817,14.54,17.137,13.618
603167,12.95354602,13.49,1.489604579,1.51,6.914586694,6.875472391000001,10.3,38246.67,4393163400.0,13675700,2304800,17127600.0,1064942400.0,481000000.0,2017/12/31,10.68,9.63,10.825,9.47
601555,29.67736363,22.35,1.176377378,1.15,6.970552267,6.870033147000001,8.2,82891.46,90848797500.0,235685100,173178100,219574200.0,69763962600.0,3000000000.0,2017/9/30,8.432,6.83,8.658,6.49
601198,41.76224327,30.35,2.060491897,1.97,6.896411494,6.866066106,14.21,93843.57,69961452500.0,20000000,22295800,212308600.0,50918853800.0,2758000000.0,2017/9/30,13.82,13.04,15.24,12.74
300741,24.02089355,23.9,4.963628575,4.41,9.164666396,6.861420162000001,45.49,116656.11,6220790500.0,1194550700,71908100,747496600.0,503447900.0,616000000.0,2017/12/31,55.297,39.577,55.635,37.946
300656,0.0,84.04,0.0,8.11,7.102015,6.857447333,0.0,4122.01,447733200.0,3370000,259200,37680200.0,21353100.0,60000000.0,2017/12/31,41.388,26.54,41.388,23.44
300497,39.31355037,29.3,6.6016142339999995,6.07,7.331540179,6.840484643,48.4,13788.63,1724994500.0,5325900,107691200,165574400.0,796170800.0,112000000.0,2017/9/30,22.564,18.963,25.109,17.113
733,34.94882925,26.25,1.534912932,1.47,8.567261194,6.840348614,13.15,17646.8,9217860800.0,0,207879000,2699740000.0,4991936300.0,469000000.0,2017/9/30,12.831,13.259,15.202,11.825
917,39.61482026,74.87,1.01604902,1.02,7.647268829,6.836538124,7.77,27812.47,23141435600.0,943872900,852237200,685810800.0,11445371200.0,1418000000.0,2017/9/30,7.67,5.76,8.58,5.6
601857,38.30764652,61.03,1.076843379,1.17,7.150529174,6.83429825,7.7,3678800.0,2400000000000.0,41934000000,72913000000,53143000000.0,1020000000000.0,183000000000.0,2017/12/31,7.955,7.71,8.491,7.27
300505,41.91014797,41.47,3.8791165289999996,3.77,7.037684946000001,6.83097172,27.3,6057.96,890673800.0,0,12696000,64081100.0,223473100.0,93000000.0,2017/12/31,26.742,34.1,35.6,25.189
603887,56.84057804,42.63,3.814226001,3.77,7.768286408,6.825159806,29.63,5369.21,1255788300.0,0,10353900,323806800.0,445300900.0,103000000.0,2017/9/30,23.11,15.73,23.11,15.07
603160,52.4225363,39.2,12.16928176,11.92,7.236252863,6.803641762000001,88.06,76263.46,4188838100.0,1720500,60313400,648949800.0,843265900.0,454000000.0,2017/9/30,87.058,64.313,106.157,62.37
603869,36.99060263,27.73,2.031518406,1.93,10.48969083,6.801333754,21.31,20105.62,5914249900.0,815454100,128771600,1572608400.0,2124576200.0,349000000.0,2017/9/30,21.061,16.259,22.668,15.954
300548,58.28272345,47.0,5.768645285,6.13,7.107387952000001,6.796784217000001,41.0,5838.78,659140700.0,0,6712300,85933700.0,62515200.0,83000000.0,2017/9/30,39.77,34.85,49.387,30.42
2842,78.26730419,57.85,5.369489196,5.37,7.682295,6.792863900000001,41.25,5270.4,1403936000.0,44333200,80292700,148699700.0,555413800.0,100000000.0,2017/9/30,25.232,19.48,26.508,18.9
300118,22.18247493,18.04,1.434407095,1.43,8.052107412,6.765782666000001,11.55,47069.59,16227615800.0,308628400,155895000,2847363900.0,8792615700.0,904000000.0,2017/9/30,11.72,10.7,12.235,10.7
300672,15058.267719999998,1314.32,9.270352396,8.22,7.367573214,6.765682411,68.3,50.8,968946800.0,0,87480600,224705900.0,56298000.0,112000000.0,2017/9/30,49.252,54.11,73.908,47.99
300707,56.63427138,43.74,7.567003311000001,7.25,7.004093671000001,6.763241139,53.0,7393.05,788134900.0,0,33506300,63424500.0,201305200.0,79000000.0,2017/9/30,22.264,28.25,39.0,21.695
600269,12.21817901,11.46,0.708607531,0.77,6.816184968,6.759374531000001,4.83,92305.49,34086504000.0,3609800,110501700,430141900.0,18060210400.0,2335000000.0,2017/12/31,4.99,4.09,5.06,4.02
600702,125.23550870000001,92.95,5.242564109,4.87,6.767680712000001,6.758857863999999,35.48,9547.42,4332259200.0,0,149539100,9911000.0,1902011700.0,337000000.0,2017/9/30,39.93,36.09,44.74,33.58
600026,16.07979654,12.82,0.785694167,0.78,6.834720461,6.753241386,5.37,134652.45,61229209200.0,58168400,80828100,901184100.0,33590788200.0,4032000000.0,2017/9/30,5.592,4.189,5.71,4.08
300650,51.72793821,53.89,5.878593397,5.92,7.26194127,6.74016127,42.69,5199.26,645336300.0,0,16129500,109573800.0,171704500.0,63000000.0,2017/12/31,20.466,17.39,28.829,15.71
2612,50.59362305,36.09,1.562374416,1.92,7.981441499999999,6.737997999999999,12.47,9858.95,6269256700.0,371113100,402859900,420881000.0,2673820200.0,400000000.0,2017/9/30,11.75,11.36,14.29,10.94
2791,28.44197433,21.61,2.16057647,2.05,7.859013665,6.735751801,16.98,19223.56,3401502300.0,0,168468300,1205634400.0,702431600.0,322000000.0,2017/9/30,16.858,12.19,18.0,11.61
603035,25.05817075,18.76,2.071823726,1.89,7.095198214,6.7219270710000005,14.7,16425.78,2894799600.0,0,188708600,348386400.0,719435500.0,280000000.0,2017/9/30,13.236,14.051,15.692,12.685
2833,36.56896171,27.58,7.755459511000001,7.61,6.7848977779999995,6.719203778,52.62,19425.49,1061414400.0,0,35587600,29562300.0,109865600.0,135000000.0,2017/9/30,58.908,53.15,58.908,49.272
2461,58.13506070000001,62.69,1.5459656480000001,1.46,6.727186992000001,6.705620921,10.4,19803.54,11304480700.0,0,545186800,79578800.0,3312297900.0,1107000000.0,2017/12/31,4.794,5.22,7.34,4.67
603355,48.38687334,33.47,4.4402723139999996,3.89,7.454497756,6.702252468999999,33.1,27431.2,4913376000.0,8400,160056100,1005473200.0,1764066300.0,401000000.0,2017/9/30,33.163,30.05,37.897,27.823
300470,55.81787478,41.18,4.899813739,4.35,8.347256075,6.701849813,40.9,7840.32,1322110100.0,86712200,57481300,297820900.0,371472400.0,107000000.0,2017/9/30,38.619,46.97,49.616,37.943
528,34.36005674,24.57,1.134007824,1.01,7.495539111,6.695202018,8.5,27830.28,21075965800.0,4629300,632545500,2985833100.0,12010938800.0,1125000000.0,2017/9/30,9.56,10.71,10.71,8.023
600019,15.36704572,11.95,1.244437861,1.18,6.942893875,6.694180547,8.64,1252000.7,347000000000.0,523336200,12099450600,16716707300.0,180000000000.0,22268000000.0,2017/9/30,9.51,7.79,9.51,7.66
300340,38.94472639,29.05,3.825870495,3.68,11.70975339,6.6907161020000006,44.8,13574.11,3323438100.0,388799600,70607300,678156000.0,1871079900.0,118000000.0,2017/9/30,25.296,21.338,28.298,18.817
2110,0.0,7.94,0.0,2.38,6.687918705,6.681790189,0.0,247635.35,15485581200.0,0,323498900,28068600.0,5972882000.0,1374000000.0,2017/9/30,21.457,16.03,21.457,14.35
600155,69.36403101,53.8,1.079615775,1.08,8.808689368,6.67854419,9.51,23855.88,41793524000.0,3640479700,97407500,219909700.0,26368997000.0,1740000000.0,2017/9/30,9.685,7.19,10.203,6.4
600062,23.10174583,24.65,2.9618880310000004,2.79,7.917247296,6.6701458339999995,23.45,88210.0,9437896400.0,796995100,968475600,955786900.0,1589332900.0,869000000.0,2017/12/31,22.38,24.55,26.93,21.7
603258,42.30728646,34.65,4.2549310469999995,4.14,6.67460875,6.66594575,28.4,16110.7,1914942300.0,0,16520100,6930400.0,296516100.0,240000000.0,2017/12/31,25.926,19.95,29.724,18.77
600660,19.11889252,19.46,3.361282185,3.22,7.137157393,6.66304163,23.99,314824.25,31704009500.0,74678300,1098130400,3716260500.0,12698751200.0,2509000000.0,2017/12/31,25.502,25.71,26.36,21.805
300658,42.46652442,31.89,3.7466511939999996,3.54,7.129033,6.6549856,26.71,6289.66,986738100.0,0,11155200,158015800.0,262679600.0,100000000.0,2017/9/30,17.259,15.83,24.05,14.1
600736,8.052178853,13.02,0.9572531120000001,1.31,6.936514405,6.653593065,6.64,98459.81,26378303400.0,188719000,1201787500,496963600.0,16894317700.0,1194000000.0,2017/12/31,5.985,6.05,6.759,5.87
601808,-457.14131510000004,0.0,1.585267,1.54,7.165985289,6.649813676,11.36,-11858.46,73641421800.0,0,386055800,8210569800.0,39059284200.0,4772000000.0,2017/9/30,10.956,9.54,11.93,9.06
2870,42.07744903,41.89,3.977554538,3.71,6.8132315320000005,6.648735315,27.1,7148.96,978967000.0,0,50083400,60863600.0,172614900.0,111000000.0,2017/12/31,26.433,19.73,30.538,19.2
2890,54.54571341,40.13,4.442515579,4.11,7.079322388,6.648243881,31.45,3863.09,599326300.0,0,28972400,96274200.0,96039300.0,67000000.0,2017/9/30,28.201,29.09,43.459,26.634
43,-172.85713869999998,39.42,1.308587835,1.42,6.877643028,6.6478515289999995,9.0,-3472.81,19114097700.0,0,11176500,510903100.0,14515533300.0,667000000.0,2017/12/31,9.055,7.09,9.746,6.69
603661,31.31596664,23.47,6.8823061039999995,4.73,7.583214,6.6435822,52.19,16665.62,1246730000.0,0,82836500,313210600.0,405572100.0,100000000.0,2017/9/30,55.521,40.21,57.848,38.16
600549,34.466865000000006,35.5,3.63177101,4.05,7.241645997999999,6.640885925,26.3,82943.72,18182788700.0,54394800,696541000,1995438000.0,9614578500.0,1087000000.0,2017/9/30,19.205,15.18,20.127,14.87
603319,35.65025126,26.24,3.930627791,3.6,7.52042716,6.627175679,29.56,6716.25,1039682900.0,0,43863800,241177900.0,386664500.0,81000000.0,2017/9/30,29.268,25.24,30.399,24.22
2422,94.3471998,83.28,3.74977126,3.6,7.709803611,6.626253403,28.91,44124.68,27019523200.0,158472600,986390500,4672799000.0,14931015500.0,1440000000.0,2017/9/30,25.68,32.1,35.8,25.09
300651,139.5759527,104.73,5.289663329,4.84,7.085517105,6.620183947,37.48,2040.81,768733700.0,0,50510700,117884400.0,179723700.0,76000000.0,2017/9/30,34.39,38.0,41.68,33.86
601888,46.98866188,43.56,7.880148178,8.24,6.81586168,6.614176481,53.71,223121.74,20636424500.0,2130500,1083676900,1305196700.0,6248185600.0,1952000000.0,2017/9/30,53.574,64.41,69.36,50.776
156,0.0,25.94,0.0,1.58,6.970859456,6.612264613,0.0,47257.37,14243725600.0,264166000,260447900,832334700.0,3994036100.0,1433000000.0,2017/9/30,10.26,9.64,10.26,9.35
45,121.3444389,102.98,1.378695107,1.93,6.731002348,6.609231115,9.28,3907.95,4090812100.0,0,39194800,207417000.0,612075100.0,511000000.0,2017/9/30,7.97,7.17,9.91,6.68
2801,33.5678846,33.6,4.470661562,4.31,6.844624576,6.5864618639999994,30.6,10756.71,979426000.0,0,31136400,101544000.0,140623900.0,118000000.0,2017/12/31,28.356,26.46,33.266,25.22
300509,39.18122836,39.52,4.058211721,3.89,7.15586125,6.57816325,29.04,5929.37,1244561900.0,0,31131700,154052800.0,640961300.0,80000000.0,2017/12/31,12.728,12.03,18.69,11.3
671,46.8489797,35.79,1.1864948659999999,2.15,6.616126395,6.575506486,7.85,67861.67,196000000000.0,72435800,105584900,306916100.0,169000000000.0,4050000000.0,2017/9/30,8.139,5.919,8.824,5.829
600141,19.66079981,27.05,1.775786611,1.43,8.362491254,6.573431072999999,14.85,45771.79,22703851300.0,748424600,1935295500,1119152900.0,15700886100.0,606000000.0,2017/9/30,13.196,11.65,15.277,10.44
600098,23.38236317,21.32,0.923682749,1.06,6.712261335,6.562173034,6.2,72281.83,39143322700.0,5017100,770122100,1347078700.0,20075576200.0,2726000000.0,2017/9/30,6.172,6.349,7.068,5.887
600805,-18.17864973,0.0,0.814412921,0.75,6.765609753,6.555217897,5.51,-25794.05,10217864900.0,102366800,914084200,255588900.0,3546246800.0,851000000.0,2017/9/30,5.54,5.1,5.9,4.72
600603,41.64789328,29.64,1.042627508,1.06,6.685033675,6.554354107000001,6.97,14710.54,8785595800.0,8115400,28291300,355839800.0,2881159900.0,879000000.0,2017/9/30,5.852,4.02,5.852,3.92
300652,41.68728648,30.66,3.716578878,3.39,6.928414772999999,6.5530660229999995,25.75,5435.71,863770300.0,0,25885900,110102300.0,228183900.0,88000000.0,2017/9/30,24.073,20.88,26.852,19.59
600436,75.60075484,57.45,11.94301319,12.8,6.798954229,6.550513433,81.2,64766.02,5486720800.0,20790000,176103300,430066000.0,1210848100.0,603000000.0,2017/9/30,72.733,111.93,129.327,72.733
300434,153.8693043,120.11,2.41948434,1.97,9.324300897,6.550224574,22.56,3269.58,2755343400.0,602066100,302058300,55176400.0,373966000.0,223000000.0,2017/9/30,22.209,26.969,27.387,20.904
603717,76.1899286,56.26,3.108233153,2.88,7.0232826589999995,6.544549306,21.83,4956.81,2048680300.0,5002700,6299500,259393900.0,827352900.0,173000000.0,2017/9/30,15.599,10.64,17.239,10.18
600685,-170.6615397,0.0,3.085166472,3.01,6.920210042000001,6.544323599999999,21.35,-17689.34,44537772200.0,0,1898286300,1771678100.0,32854308900.0,1414000000.0,2017/9/30,24.0,13.34,24.0,12.41
300365,44.66499381,45.07,5.5728115129999996,5.58,7.81652132,6.54194,43.56,19212.63,2016808800.0,18002600,13375600,776966400.0,463578500.0,197000000.0,2017/12/31,18.216,20.63,22.68,17.46
603730,23.44234139,23.16,4.703296571,4.33,7.075888049,6.54173278,33.28,58205.79,3810823700.0,0,192722100,730012200.0,716987500.0,410000000.0,2017/12/31,35.771,26.94,35.8,24.4
603179,24.937991,24.38,5.087949242,4.55,7.568864815,6.539584815,38.51,25016.53,3118654600.0,0,114775700,555811200.0,1777722800.0,162000000.0,2017/12/31,25.105,21.95,29.013,21.42
600177,11.25492512,8.38,1.28495064,1.26,6.544998492,6.521179017000001,8.41,267582.5,66005483300.0,35670400,302401100,165423800.0,42265442600.0,3581000000.0,2017/9/30,8.567,7.7,8.624,7.59
300703,57.10602675,41.59,4.0849321839999995,3.76,6.859355,6.510765875,28.02,3925.33,805980800.0,0,14493700,92957100.0,242738700.0,80000000.0,2017/9/30,17.613,22.0,29.43,16.926
300223,646.9067968999999,489.0,4.105728652,4.0,6.5299006020000006,6.508310361,26.81,687.96,1153141900.0,0,33706800,11946600.0,35471600.0,166000000.0,2017/9/30,22.791,22.8,28.572,20.25
619,173.1612275,282.61,1.069866245,1.05,6.645690556,6.507435639,7.11,1478.16,3518534600.0,0,238771300,165905900.0,887314700.0,360000000.0,2017/12/31,7.22,6.29,7.46,6.11
2886,87.97952271,63.1,4.206541973999999,3.64,7.291024359,6.506667051,30.67,2719.11,930357400.0,0,44515200,203932900.0,317142300.0,78000000.0,2017/9/30,18.926,22.51,28.93,18.394
990,24.26836343,23.57,1.236720099,1.2,12.30674589,6.50639933,15.22,78582.39,21021010300.0,6969781300,645757100,993509800.0,4954900600.0,1253000000.0,2017/12/31,15.766,14.0,16.676,13.531
600864,42.15100011,30.12,0.953036522,0.93,6.557985822999999,6.504371759,6.25,31271.5,42393278200.0,63883400,199063300,163962200.0,28363422800.0,2109000000.0,2017/9/30,6.23,4.5,6.57,4.33
603037,28.97098722,21.91,3.62756899,3.49,6.77864434,6.493036981,24.59,8997.07,805488600.0,0,15453200,100914600.0,71499100.0,106000000.0,2017/9/30,23.959,22.756,27.325,21.359
603041,47.55884369,34.98,2.971181613,2.81,6.748157000000001,6.4840952000000005,20.05,4215.83,795778700.0,0,25088900,88020600.0,95874100.0,100000000.0,2017/9/30,19.104,17.35,21.068,16.39
300587,50.95691813,35.54,3.0741763339999997,2.67,7.416620755,6.476484151,22.8,4742.83,902997200.0,0,34808800,332181600.0,82026600.0,106000000.0,2017/9/30,20.983,18.86,23.513,18.205
525,23.96448491,17.87,2.679074891,2.43,8.148335112,6.473243701,21.83,52925.11,11659172400.0,613326000,466836400,1199673700.0,6458153300.0,581000000.0,2017/9/30,23.641,16.423,24.513,14.911
300530,55.23378493,43.11,5.221669161,5.13,6.624318571,6.473167429,34.59,4383.73,507338600.0,0,16646300,35268600.0,26990000.0,70000000.0,2017/9/30,31.669,29.4,35.363,28.49
300488,41.69237712,30.99,3.798590893,3.5,7.945051428999999,6.466577524,30.18,7600.67,1003330000.0,120903800,51713000,114453200.0,117386600.0,105000000.0,2017/9/30,32.148,29.431,34.409,26.823
59,11.17002456,8.68,1.375988274,1.23,6.577090932000001,6.46622324,9.05,129551.64,31751059700.0,0,1521843900,590924800.0,19712447400.0,1599000000.0,2017/9/30,9.66,6.89,9.8,6.78
600848,95.14657594,70.77,3.84138192,4.33,6.489851964,6.4531596339999995,24.93,29345.88,12399299200.0,0,284300,136984700.0,5130380700.0,1120000000.0,2017/9/30,24.079,21.67,27.014,21.67
300692,101.1300714,80.85,5.347106066,5.33,6.556817757,6.448899907,35.06,3709.5,1028544100.0,0,37100200,38490700.0,289864400.0,107000000.0,2017/9/30,23.5,23.58,30.665,21.662
2772,27.97929094,28.5,1.6638591580000002,1.54,6.436842895,6.426067989,10.71,14277.81,4091547300.0,0,233785400,13396800.0,1456819500.0,373000000.0,2017/12/31,9.593,8.37,11.36,7.54
600100,-1276.7461859999999,0.0,1.336195958,1.44,7.648578745,6.424962193,10.22,-2372.6,62750412900.0,1176943900,1217926400,8166185200.0,38862099100.0,2964000000.0,2017/9/30,10.379,8.77,11.328,8.131
600628,14.38383899,10.74,1.4289534169999998,1.39,6.543250386,6.420674389,9.35,42057.27,5654423000.0,7898600,88566700,238026900.0,1332373300.0,647000000.0,2017/9/30,9.45,7.18,9.68,7.06
300134,-28.20971762,0.0,2.059251571,1.98,6.65775867,6.415249974,13.71,-37276.41,7200699700.0,31891800,393014800,513707900.0,1701184000.0,767000000.0,2017/9/30,14.81,8.94,16.38,8.13
